dimension,num_prod,run,iters_to_NE,NE,converged
5,80,20,51,[ 0. 50.  0. 16. 14.],True
5,80,21,57,[ 0. 50.  0. 16. 14.],True
5,80,22,45,[ 0. 50.  0. 16. 14.],True
5,80,23,44,[ 0. 50.  0. 16. 14.],True
5,80,24,41,[ 0. 50.  0. 16. 14.],True
5,80,25,49,[ 0. 50.  0. 16. 14.],True
5,80,26,50,[ 0. 50.  0. 16. 14.],True
5,80,27,49,[ 0. 50.  0. 16. 14.],True
5,80,28,45,[ 0. 50.  0. 16. 14.],True
5,80,29,51,[ 0. 50.  0. 16. 14.],True
5,80,30,45,[ 0. 50.  0. 16. 14.],True
5,80,31,44,[ 0. 50.  0. 16. 14.],True
5,80,32,42,[ 0. 50.  0. 16. 14.],True
5,80,33,44,[ 0. 50.  0. 16. 14.],True
5,80,34,46,[ 0. 50.  0. 16. 14.],True
5,80,35,49,[ 0. 50.  0. 16. 14.],True
5,80,36,41,[ 0. 50.  0. 16. 14.],True
5,80,37,47,[ 0. 50.  0. 16. 14.],True
5,80,38,40,[ 0. 50.  0. 16. 14.],True
5,80,39,41,[ 0. 50.  0. 16. 14.],True
5,90,0,48,[ 0. 57.  0. 18. 15.],True
5,90,1,52,[ 0. 57.  0. 18. 15.],True
5,90,2,52,[ 0. 57.  0. 18. 15.],True
5,90,3,52,[ 0. 57.  0. 18. 15.],True
5,90,4,49,[ 0. 57.  0. 18. 15.],True
5,90,5,50,[ 0. 57.  0. 18. 15.],True
5,90,6,49,[ 0. 57.  0. 18. 15.],True
5,90,7,53,[ 0. 57.  0. 18. 15.],True
5,90,8,54,[ 0. 57.  0. 18. 15.],True
5,90,9,46,[ 0. 57.  0. 18. 15.],True
5,90,10,52,[ 0. 57.  0. 18. 15.],True
5,90,11,47,[ 0. 57.  0. 18. 15.],True
5,90,12,55,[ 0. 57.  0. 18. 15.],True
5,90,13,52,[ 0. 57.  0. 18. 15.],True
5,90,14,53,[ 0. 57.  0. 18. 15.],True
5,90,15,61,[ 0. 57.  0. 18. 15.],True
5,90,16,56,[ 0. 57.  0. 18. 15.],True
5,90,17,61,[ 0. 57.  0. 18. 15.],True
5,90,18,47,[ 0. 57.  0. 18. 15.],True
5,90,19,52,[ 0. 57.  0. 18. 15.],True
5,90,20,55,[ 0. 57.  0. 18. 15.],True
5,90,21,55,[ 0. 57.  0. 18. 15.],True
5,90,22,50,[ 0. 57.  0. 18. 15.],True
5,90,23,52,[ 0. 57.  0. 18. 15.],True
5,90,24,53,[ 0. 57.  0. 18. 15.],True
5,90,25,52,[ 0. 57.  0. 18. 15.],True
5,90,26,55,[ 0. 57.  0. 18. 15.],True
5,90,27,54,[ 0. 57.  0. 18. 15.],True
5,90,28,47,[ 0. 57.  0. 18. 15.],True
5,90,29,49,[ 0. 57.  0. 18. 15.],True
5,90,30,59,[ 0. 57.  0. 18. 15.],True
5,90,31,48,[ 0. 57.  0. 18. 15.],True
5,90,32,43,[ 0. 57.  0. 18. 15.],True
5,90,33,52,[ 0. 57.  0. 18. 15.],True
5,90,34,45,[ 0. 57.  0. 18. 15.],True
5,90,35,45,[ 0. 57.  0. 18. 15.],True
5,90,36,54,[ 0. 57.  0. 18. 15.],True
5,90,37,53,[ 0. 57.  0. 18. 15.],True
5,90,38,50,[ 0. 57.  0. 18. 15.],True
5,90,39,56,[ 0. 57.  0. 18. 15.],True
5,100,0,61,[ 0. 63.  0. 20. 17.],True
5,100,1,55,[ 0. 63.  0. 20. 17.],True
5,100,2,60,[ 0. 63.  0. 20. 17.],True
5,100,3,59,[ 0. 63.  0. 20. 17.],True
5,100,4,62,[ 0. 63.  0. 20. 17.],True
5,100,5,65,[ 0. 63.  0. 20. 17.],True
5,100,6,53,[ 0. 63.  0. 20. 17.],True
5,100,7,64,[ 0. 63.  0. 20. 17.],True
5,100,8,56,[ 0. 63.  0. 20. 17.],True
5,100,9,60,[ 0. 63.  0. 20. 17.],True
5,100,10,54,[ 0. 63.  0. 20. 17.],True
5,100,11,60,[ 0. 63.  0. 20. 17.],True
5,100,12,58,[ 0. 63.  0. 20. 17.],True
5,100,13,63,[ 0. 63.  0. 20. 17.],True
5,100,14,60,[ 0. 63.  0. 20. 17.],True
5,100,15,53,[ 0. 63.  0. 20. 17.],True
5,100,16,60,[ 0. 63.  0. 20. 17.],True
5,100,17,64,[ 0. 63.  0. 20. 17.],True
5,100,18,49,[ 0. 63.  0. 20. 17.],True
5,100,19,60,[ 0. 63.  0. 20. 17.],True
5,100,20,60,[ 0. 63.  0. 20. 17.],True
5,100,21,67,[ 0. 63.  0. 20. 17.],True
5,100,22,53,[ 0. 63.  0. 20. 17.],True
5,100,23,52,[ 0. 63.  0. 20. 17.],True
5,100,24,57,[ 0. 63.  0. 20. 17.],True
5,100,25,63,[ 0. 63.  0. 20. 17.],True
5,100,26,53,[ 0. 63.  0. 20. 17.],True
5,100,27,55,[ 0. 63.  0. 20. 17.],True
5,100,28,67,[ 0. 63.  0. 20. 17.],True
5,100,29,64,[ 0. 63.  0. 20. 17.],True
5,100,30,55,[ 0. 63.  0. 20. 17.],True
5,100,31,65,[ 0. 63.  0. 20. 17.],True
5,100,32,60,[ 0. 63.  0. 20. 17.],True
5,100,33,69,[ 0. 63.  0. 20. 17.],True
5,100,34,49,[ 0. 63.  0. 20. 17.],True
5,100,35,60,[ 0. 63.  0. 20. 17.],True
5,100,36,53,[ 0. 63.  0. 20. 17.],True
5,100,37,65,[ 0. 63.  0. 20. 17.],True
5,100,38,65,[ 0. 63.  0. 20. 17.],True
5,100,39,57,[ 0. 63.  0. 20. 17.],True
10,10,0,7,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,1,5,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,2,9,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,3,8,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,4,9,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,5,3,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,6,8,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,7,7,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,8,7,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,9,8,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,10,8,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,11,9,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,12,9,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,13,9,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,14,7,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,15,6,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,16,6,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,17,8,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,18,7,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,19,6,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,20,7,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,21,8,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,22,9,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,23,7,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,24,10,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,25,7,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,26,6,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,27,8,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,28,9,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,29,8,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,30,7,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,31,8,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,32,6,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
10,10,33,7,[0. 0. 0. 0. 0. 0. 3. 3. 3. 1.],True
