dimension,num_prod,run,iters_to_NE,NE,converged
10,20,25,9,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,26,5,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,27,7,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,28,5,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,29,4,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,30,5,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,31,8,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,32,6,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,33,8,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,34,9,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,35,6,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,36,6,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,37,6,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,38,3,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,20,39,7,[2. 2. 2. 2. 1. 2. 2. 3. 2. 2.],True
10,30,0,6,[3. 3. 3. 2. 2. 2. 4. 4. 4. 3.],True
10,30,1,8,[3. 3. 3. 2. 2. 2. 4. 4. 4. 3.],True
10,30,2,8,[3. 3. 3. 2. 2. 2. 4. 4. 4. 3.],True
10,30,3,9,[3. 3. 3. 2. 2. 2. 4. 4. 4. 3.],True
