dimension,num_prod,run,iters_to_NE,NE,converged
5,60,20,33,[ 0. 37.  0. 13. 10.],True
5,60,21,32,[ 0. 37.  0. 13. 10.],True
5,60,22,31,[ 0. 37.  0. 13. 10.],True
5,60,23,34,[ 0. 37.  0. 13. 10.],True
5,60,24,34,[ 0. 37.  0. 13. 10.],True
5,60,25,30,[ 0. 37.  0. 13. 10.],True
5,60,26,33,[ 0. 37.  0. 13. 10.],True
5,60,27,41,[ 0. 37.  0. 13. 10.],True
5,60,28,37,[ 0. 37.  0. 13. 10.],True
5,60,29,28,[ 0. 37.  0. 13. 10.],True
5,60,30,34,[ 0. 37.  0. 13. 10.],True
5,60,31,39,[ 0. 37.  0. 13. 10.],True
5,60,32,29,[ 0. 37.  0. 13. 10.],True
5,60,33,37,[ 0. 37.  0. 13. 10.],True
5,60,34,33,[ 0. 37.  0. 13. 10.],True
5,60,35,34,[ 0. 37.  0. 13. 10.],True
5,60,36,38,[ 0. 37.  0. 13. 10.],True
5,60,37,36,[ 0. 37.  0. 13. 10.],True
5,60,38,41,[ 0. 37.  0. 13. 10.],True
5,60,39,36,[ 0. 37.  0. 13. 10.],True
5,70,0,39,[ 0. 43.  0. 15. 12.],True
5,70,1,38,[ 0. 43.  0. 15. 12.],True
5,70,2,41,[ 0. 43.  0. 15. 12.],True
5,70,3,41,[ 0. 43.  0. 15. 12.],True
5,70,4,36,[ 0. 43.  0. 15. 12.],True
5,70,5,37,[ 0. 43.  0. 15. 12.],True
5,70,6,40,[ 0. 43.  0. 15. 12.],True
5,70,7,39,[ 0. 43.  0. 15. 12.],True
5,70,8,39,[ 0. 43.  0. 15. 12.],True
5,70,9,43,[ 0. 43.  0. 15. 12.],True
5,70,10,48,[ 0. 43.  0. 15. 12.],True
5,70,11,38,[ 0. 43.  0. 15. 12.],True
5,70,12,38,[ 0. 43.  0. 15. 12.],True
5,70,13,37,[ 0. 43.  0. 15. 12.],True
5,70,14,44,[ 0. 43.  0. 15. 12.],True
5,70,15,42,[ 0. 43.  0. 15. 12.],True
5,70,16,41,[ 0. 43.  0. 15. 12.],True
5,70,17,34,[ 0. 43.  0. 15. 12.],True
5,70,18,40,[ 0. 43.  0. 15. 12.],True
5,70,19,37,[ 0. 43.  0. 15. 12.],True
5,70,20,41,[ 0. 43.  0. 15. 12.],True
5,70,21,38,[ 0. 43.  0. 15. 12.],True
5,70,22,41,[ 0. 43.  0. 15. 12.],True
5,70,23,44,[ 0. 43.  0. 15. 12.],True
5,70,24,36,[ 0. 43.  0. 15. 12.],True
5,70,25,43,[ 0. 43.  0. 15. 12.],True
5,70,26,29,[ 0. 43.  0. 15. 12.],True
5,70,27,37,[ 0. 43.  0. 15. 12.],True
5,70,28,39,[ 0. 43.  0. 15. 12.],True
5,70,29,47,[ 0. 43.  0. 15. 12.],True
5,70,30,39,[ 0. 43.  0. 15. 12.],True
5,70,31,45,[ 0. 43.  0. 15. 12.],True
5,70,32,45,[ 0. 43.  0. 15. 12.],True
5,70,33,44,[ 0. 43.  0. 15. 12.],True
5,70,34,39,[ 0. 43.  0. 15. 12.],True
5,70,35,43,[ 0. 43.  0. 15. 12.],True
5,70,36,46,[ 0. 43.  0. 15. 12.],True
5,70,37,38,[ 0. 43.  0. 15. 12.],True
5,70,38,40,[ 0. 43.  0. 15. 12.],True
5,70,39,43,[ 0. 43.  0. 15. 12.],True
5,80,0,49,[ 0. 49.  0. 17. 14.],True
5,80,1,50,[ 0. 49.  0. 17. 14.],True
5,80,2,47,[ 0. 49.  0. 17. 14.],True
5,80,3,44,[ 0. 49.  0. 17. 14.],True
5,80,4,48,[ 0. 49.  0. 17. 14.],True
5,80,5,50,[ 0. 49.  0. 17. 14.],True
5,80,6,41,[ 0. 49.  0. 17. 14.],True
5,80,7,40,[ 0. 49.  0. 17. 14.],True
5,80,8,48,[ 0. 49.  0. 17. 14.],True
5,80,9,44,[ 0. 49.  0. 17. 14.],True
5,80,10,44,[ 0. 49.  0. 17. 14.],True
5,80,11,54,[ 0. 49.  0. 17. 14.],True
5,80,12,49,[ 0. 49.  0. 17. 14.],True
5,80,13,49,[ 0. 49.  0. 17. 14.],True
5,80,14,51,[ 0. 49.  0. 17. 14.],True
5,80,15,51,[ 0. 49.  0. 17. 14.],True
5,80,16,48,[ 0. 49.  0. 17. 14.],True
5,80,17,45,[ 0. 49.  0. 17. 14.],True
5,80,18,52,[ 0. 49.  0. 17. 14.],True
5,80,19,49,[ 0. 49.  0. 17. 14.],True
5,80,20,44,[ 0. 49.  0. 17. 14.],True
5,80,21,54,[ 0. 49.  0. 17. 14.],True
5,80,22,44,[ 0. 49.  0. 17. 14.],True
5,80,23,49,[ 0. 49.  0. 17. 14.],True
5,80,24,49,[ 0. 49.  0. 17. 14.],True
5,80,25,57,[ 0. 49.  0. 17. 14.],True
5,80,26,46,[ 0. 49.  0. 17. 14.],True
5,80,27,47,[ 0. 49.  0. 17. 14.],True
5,80,28,44,[ 0. 49.  0. 17. 14.],True
5,80,29,44,[ 0. 49.  0. 17. 14.],True
5,80,30,48,[ 0. 49.  0. 17. 14.],True
5,80,31,46,[ 0. 49.  0. 17. 14.],True
5,80,32,40,[ 0. 49.  0. 17. 14.],True
5,80,33,44,[ 0. 49.  0. 17. 14.],True
5,80,34,46,[ 0. 49.  0. 17. 14.],True
5,80,35,44,[ 0. 49.  0. 17. 14.],True
