dimension,num_prod,run,iters_to_NE,NE,converged
15,40,39,14,[2. 4. 3. 3. 2. 3. 3. 3. 3. 2. 3. 2. 3. 2. 2.],True
15,50,0,12,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,1,15,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,2,12,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,3,12,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,4,18,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,5,12,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,6,11,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,7,11,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,8,17,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,9,11,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,10,14,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,11,13,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,12,14,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,13,11,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,14,19,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,15,23,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,16,16,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,17,10,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,18,20,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,19,14,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,20,16,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,21,14,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,22,21,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,23,12,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,24,15,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,25,14,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,26,14,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,27,13,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,28,13,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,29,12,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,30,15,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,31,15,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,32,18,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,33,16,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,34,15,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,35,16,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,36,15,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,37,17,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,38,15,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,50,39,12,[3. 4. 4. 4. 3. 3. 3. 4. 3. 3. 4. 3. 4. 3. 2.],True
15,60,0,19,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,1,17,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,2,14,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,3,10,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,4,13,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,5,17,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,6,14,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,7,16,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,8,15,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,9,19,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,10,16,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,11,19,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,12,20,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,13,17,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,14,17,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,15,18,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,16,9,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,17,16,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,18,15,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,19,18,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,20,14,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,21,17,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,22,20,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,23,16,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,24,16,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,25,18,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,26,21,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,27,20,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,28,19,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,29,11,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,30,14,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
15,60,31,17,[3. 5. 5. 4. 3. 4. 4. 5. 4. 4. 4. 4. 5. 3. 3.],True
