dimension,num_prod,run,iters_to_NE,NE
20,30,13,19,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,14,21,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,15,23,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,16,18,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,17,20,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,18,17,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,19,17,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,20,19,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,21,19,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,22,20,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,23,14,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,24,12,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,25,18,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,26,15,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,27,17,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,28,20,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,29,18,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,30,14,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,31,17,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,32,16,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,33,17,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,34,17,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,35,18,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,36,16,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,37,14,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,38,16,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,30,39,18,[0. 3. 2. 1. 0. 2. 4. 0. 0. 2. 3. 0. 2. 0. 1. 5. 0. 1. 2. 2.]
20,40,0,23,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,1,22,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,2,26,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,3,25,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,4,31,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,5,20,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,6,31,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,7,21,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,8,25,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,9,23,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,10,24,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,11,28,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,12,28,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,13,25,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,14,27,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,15,22,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,16,22,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,17,24,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,18,24,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,19,30,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,20,23,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,21,24,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,22,27,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,23,26,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,24,23,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,25,33,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,26,26,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,27,24,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,28,16,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,29,24,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,30,19,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,31,23,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,32,19,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,33,23,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,34,22,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,35,26,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,36,18,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,37,30,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,38,25,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,40,39,26,[0. 4. 3. 2. 0. 3. 5. 0. 0. 2. 4. 0. 3. 0. 1. 7. 0. 1. 2. 3.]
20,50,0,32,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,1,24,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,2,27,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,3,28,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,4,29,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,5,34,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,6,28,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,7,28,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,8,26,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,9,27,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,10,32,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,11,33,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,12,26,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,13,33,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,14,28,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,15,29,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,16,21,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,17,30,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,18,30,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,19,28,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,20,30,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,21,27,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,22,31,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,23,35,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,24,27,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,25,30,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,26,29,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,27,36,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,28,30,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,29,33,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,30,27,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,31,26,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,32,34,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,33,32,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,34,28,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,35,33,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,36,30,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,37,29,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,38,31,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,50,39,28,[0. 5. 4. 2. 0. 4. 6. 0. 0. 3. 4. 0. 4. 0. 2. 9. 0. 1. 3. 3.]
20,60,0,37,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,1,32,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,2,40,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,3,33,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,4,30,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,5,31,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,6,31,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,7,33,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,8,45,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,9,39,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,10,37,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,11,33,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,12,33,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,13,37,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,14,34,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,15,40,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,16,36,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,17,30,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,18,33,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,19,37,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,20,38,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,21,34,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,22,38,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,23,40,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,24,36,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,25,37,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,26,39,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,27,37,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,28,32,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,29,34,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,30,35,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,31,36,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,32,32,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,33,42,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,34,30,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,35,35,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,36,38,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,37,36,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,38,33,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,60,39,40,"[ 0.  6.  5.  3.  0.  5.  8.  0.  0.  3.  5.  0.  5.  0.  2. 10.  0.  1.
  3.  4.]"
20,70,0,46,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,1,45,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,2,35,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,3,47,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,4,41,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,5,38,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,6,39,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,7,43,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,8,39,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,9,39,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,10,38,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,11,39,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,12,33,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,13,42,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,14,39,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,15,50,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,16,34,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,17,34,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,18,42,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,19,46,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,20,41,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,21,42,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,22,39,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,23,47,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,24,37,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,25,41,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,26,42,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,27,43,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,28,39,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,29,39,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,30,39,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,31,40,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,32,38,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,33,42,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,34,42,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,35,38,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,36,46,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,37,42,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,38,41,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,70,39,39,"[ 0.  7.  5.  3.  0.  6.  9.  0.  0.  4.  6.  0.  6.  0.  2. 12.  0.  1.
  4.  5.]"
20,80,0,54,"[ 0.  8.  6.  4.  0.  7. 10.  0.  0.  4.  7.  0.  6.  0.  3. 14.  0.  1.
  4.  6.]"
20,80,1,42,"[ 0.  8.  6.  4.  0.  7. 10.  0.  0.  4.  7.  0.  6.  0.  3. 14.  0.  1.
  4.  6.]"
20,80,2,47,"[ 0.  8.  6.  4.  0.  7. 10.  0.  0.  4.  7.  0.  6.  0.  3. 14.  0.  1.
  4.  6.]"
20,80,3,47,"[ 0.  8.  6.  4.  0.  7. 10.  0.  0.  4.  7.  0.  6.  0.  3. 14.  0.  1.
  4.  6.]"
20,80,4,47,"[ 0.  8.  6.  4.  0.  7. 10.  0.  0.  4.  7.  0.  6.  0.  3. 14.  0.  1.
  4.  6.]"
20,80,5,42,"[ 0.  8.  6.  4.  0.  7. 10.  0.  0.  4.  7.  0.  6.  0.  3. 14.  0.  1.
  4.  6.]"
