dimension,num_prod,run,iters_to_NE,NE,converged
10,10,14,8,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,10,15,9,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,10,16,8,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,10,17,8,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,10,18,9,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,10,19,8,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,10,20,9,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,10,21,9,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,10,22,10,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,10,23,10,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,10,24,9,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,10,25,7,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,10,26,10,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,10,27,9,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,10,28,9,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,10,29,9,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,10,30,8,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,10,31,6,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,10,32,10,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,10,33,10,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,10,34,10,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,10,35,10,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,10,36,8,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,10,37,10,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,10,38,9,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,10,39,10,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 10.],True
10,20,0,17,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 20.],True
10,20,1,16,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 20.],True
10,20,2,19,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 20.],True
10,20,3,20,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 20.],True
10,20,4,16,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 20.],True
10,20,5,18,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 20.],True
10,20,6,17,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 20.],True
10,20,7,18,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 20.],True
10,20,8,19,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 20.],True
10,20,9,16,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 20.],True
10,20,10,16,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 20.],True
10,20,11,17,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 20.],True
10,20,12,18,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 20.],True
10,20,13,17,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 20.],True
10,20,14,17,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 20.],True
10,20,15,15,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 20.],True
10,20,16,17,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 20.],True
10,20,17,18,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 20.],True
10,20,18,19,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 20.],True
10,20,19,18,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 20.],True
10,20,20,19,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 20.],True
10,20,21,18,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 20.],True
10,20,22,18,[ 0.  0.  0.  0.  0.  0.  0.  0.  0. 20.],True
